dept_name;state;notFound;notMatched
Bellevue City Marshal's Office;TX;False;False
Wayne County Sheriff's Department;KY;False;False
Menomonie Police Department;WI;False;False
Lindenwold Police Department;NJ;False;False
Carroll County Sheriff's Department;NH;False;False
Alabama Alcoholic Beverage Control Board;AL;False;False
Anoka Police Department;MN;False;False
McMinn County Sheriff's Department;TN;False;False
Munster Police Department;IN;False;False
Garvin County Sheriff's Office;OK;False;False
Cherry Hill Police Department;NJ;False;False
Fort Lauderdale Police Department;FL;False;False
Lakewood Police Department;NJ;False;False
Calhoun County Sheriff's Office;SC;False;False
Berkeley County Sheriff's Department;SC;False;False
Cuyahoga Falls Police Department;OH;False;False
New Hampshire State Police;NH;False;False
Tippah County Sheriff's Department;MS;False;False
Lubbock Police Department;TX;False;False
Garnett Police Department;KS;False;False
Burleson County Constable's Office - Precinct 2;TX;False;False
Crosby County Sheriff's Office;TX;False;False
Edinboro Borough Police Department;PA;False;False
Hardin Police Department;MT;False;False
Fulton Police Department;MS;False;False
Yakima County Sheriff's Office;WA;False;False
Florida Game and Fresh Water Fish Commission;FL;False;False
Washington County Sheriff's Office;OH;False;False
Eureka Police Department;CA;False;False
Bowie County Constable's Office - Precinct 6;TX;False;False
Islip Police Department;NY;False;False
Fleming-Neon Police Department;KY;False;False
Mississippi Department of Wildlife, Fisheries and Parks;MS;False;False
Merced County Sheriff's Department;CA;False;False
United States Department of Justice - Immigration and Naturalization Service - Detention and Deportation;US;False;False
White Lake Police Department;SD;False;False
Sparta Police Department;NC;False;False
Georgia Bureau of Investigation;GA;False;False
Bethel Park Police Department;PA;False;False
Charleston County Police Department;SC;False;False
Kelso Police Department;WA;False;False
Wymore Police Department;NE;False;False
Chenango County Sheriff's Office;NY;False;False
Oxford Police Department;AL;False;False
Saline County Sheriff's Department;MO;False;False
Union County Sheriff's Office;KY;False;False
Tenino Police Department;WA;False;False
Bessemer City Police Department;NC;False;False
Rector Police Department;AR;False;False
Noblesville Police Department;IN;False;False
Pennsylvania State Constable - Westmoreland County;PA;False;False
Kendall County Sheriff's Department;TX;False;False
Mount Vernon Police Department;NY;False;False
Grinnell Police Department;IA;False;False
Hawthorne Police Department;NJ;False;False
Arkansas State Police;AR;False;False
Lancaster Police Department;NH;False;False
Louellen Police Department;KY;False;False
Fremont Police Department;OH;False;False
Kentucky State Police;KY;False;False
Essex County Sheriff's Department;NY;False;False
Benton Police Department;KY;False;False
Nacogdoches Police Department;TX;False;False
Texas County Sheriff's Office;OK;False;False
George County Sheriff's Office;MS;False;False
Barberton Police Department;OH;False;False
Colonial Heights Police Department;VA;False;False
Beaver County District Attorney's Office;PA;False;False
Coles County Sheriff's Department;IL;False;False
Lavaca County Sheriff's Office;TX;False;False
Guadalupe County Sheriff's Department;NM;False;False
Myrtle Beach Police Department;SC;False;False
Bogalusa Police Department;LA;False;False
Port Jervis Police Department;NY;False;False
Dickinson County Sheriff's Office;KS;False;False
Campbell County Sheriff's Office;SD;False;False
Forty Fort Borough Police Department;PA;False;False
Richfield Department of Public Safety;MN;False;False
Breckenridge Police Department;TX;False;False
Blackford County Sheriff's Office;IN;False;False
Abington Township Police Department;PA;False;False
Auburn Police Department;ME;False;False
Georgetown County Sheriff's Office;SC;False;False
West Columbia Police Department;SC;False;False
Fallon County Sheriff's Department;MT;False;False
Clarksburg Police Department;WV;False;False
Blanchester Police Department;OH;False;False
Hearne Police Department;TX;False;False
Chambers County Constable's Office;AL;False;False
Overland Police Department;MO;False;False
Keokuk Police Department;IA;False;False
Carson City Police Department;NV;False;False
Searcy County Sheriff's Office;AR;False;False
Walterboro Police Department;SC;False;False
Mendon Police Department;MA;False;False
United States Department of Energy - National Nuclear Security Administration - Office of Secure Transportation;US;False;False
Torrington Police Department;CT;False;False
Fairview Park Police Department;OH;False;False
Oakridge Police Department;OR;False;False
Jennings Police Department;MO;False;False
Sussex County Sheriff's Office;VA;False;False
Lamesa Police Department;TX;False;False
Lunenburg Police Department;MA;False;False
Fostoria Police Department;OH;False;False
Gulf County Sheriff's Office;FL;False;False
Russell Police Department;KY;False;False
Canastota Police Department;NY;False;False
Petoskey Police Department;MI;False;False
Tonawanda City Police Department;NY;False;False
Bernalillo Police Department;NM;False;False
Ramsey County Sheriff's Department;ND;False;False
Velva Police Department;ND;False;False
Shelby County Sheriff's Office;AL;False;False
Chippewa Falls Police Department;WI;False;False
White House Police Force;US;False;False
Harrison County Sheriff's Office;WV;False;False
Poplar Police Department;MT;False;False
Barton County Sheriff's Office;KS;False;False
Tennessee Department of Finance and Taxation - Alcohol Tax Unit;TN;False;False
Eminence Police Department;KY;False;False
Graysville Police Department;AL;False;False
Marshall County Sheriff's Department;AL;False;False
Chesapeake Police Department;OH;False;False
Decatur Police Department;AR;False;False
Ontario Police Department;CA;False;False
Roselle Police Department;NJ;False;False
Hobbs Police Department;NM;False;False
Loris Police Department;SC;False;False
California Department of the Youth Authority;CA;False;False
Calais Police Department;ME;False;False
Refugio County Sheriff's Department;TX;False;False
Carrollton Police Department;KY;False;False
Elberton Police Department;GA;False;False
Bokchito Police Department;OK;False;False
Lubbock County Sheriff's Department;TX;False;False
Camden Police Department;AR;False;False
Caddo Police Department;OK;False;False
Texas Game and Fish Commission;TX;False;False
Port of New York Authority Police Department;NY;False;False
Green Bay Police Department;WI;False;False
Deerwood Police Department;MN;False;False
Blooming Prairie Police Department;MN;False;False
Glenn County Sheriff's Office;CA;False;False
Gates Mills Police Department;OH;False;False
Struthers Police Department;OH;False;False
Hickman Police Department;KY;False;False
Goodlettsville Police Department;TN;False;False
Lenoir City Police Department;TN;False;False
O'Neill Police Department;NE;False;False
Hattiesburg Police Department;MS;False;False
Grand Forks County Sheriff's Department;ND;False;False
Aberdeen Police Department;OH;False;False
Tallapoosa County Sheriff's Department;AL;False;False
Montgomery County Sheriff's Office;OH;False;False
Marked Tree Police Department;AR;False;False
New Mexico Corrections Department;NM;False;False
Johnson County Sheriff's Office;KS;False;False
Livonia Police Department;MI;False;False
Waynesville Police Department;MO;False;False
Merrill Police Department;WI;False;False
Rome Township Constable's Office;OH;False;False
Howell City Police Department;MI;False;False
Swampscott Police Department;MA;False;False
Barren County District One Constable's Office;KY;False;False
Cardwell Police Department;MO;False;False
Orange Police Department;NJ;False;False
Manhattan Beach Police Department;CA;False;False
Saline County Sheriff's Office;KS;False;False
Paonia Police Department;CO;False;False
Autauga County Sheriff's Department;AL;False;False
Osceola County Sheriff's Department;MI;False;False
Adams County Sheriff's Department;OH;False;False
Eunice Police Department;NM;False;False
Metro-Dade Police Department;FL;False;False
Fayette County Sheriff's Department;IL;False;False
Laguna Beach Police Department;CA;False;False
Viroqua Police Department;WI;False;False
Carthage Police Department;NC;False;False
Homewood Police Department;AL;False;False
Arnold Police Department;PA;False;False
Box Elder County Sheriff's Office;UT;False;False
Hartsville Department of Public Safety;SC;False;False
Cambridge Police Department;MD;False;False
South San Francisco Police Department;CA;False;False
South Hill Police Department;VA;False;False
Lawrence Police Department;MA;False;False
Hudson Police Department;WI;False;False
Richland County Sheriff's Department;SC;False;False
Claiborne Parish Sheriff's Department;LA;False;False
Clinton Police Department;OK;False;False
United States Department of the Treasury - Internal Revenue Service - Alcohol and Tobacco Tax Division;US;False;False
New Salem Police Department;ND;False;False
Taft Police Department;TX;False;False
Keystone Police Department;WV;False;False
Evans Police Department;CO;False;False
Jefferson County Sheriff's Office;AR;False;False
Brilliant Police Department;AL;False;False
Pender County Sheriff's Office;NC;False;False
Ironton Police Department;MO;False;False
Tuolumne County Sheriff's Office;CA;False;False
Bainbridge Department of Public Safety;GA;False;False
Lexington County Sheriff's Department;SC;False;False
Anoka County Sheriff's Office;MN;False;False
